from,to,weight
DemocratFed,Hollysstory1,1
DemocratFed,HPVSideEffects,1
DemocratFed,ICANdecide,1
DemocratFed,InsideVaccines,1
DemocratFed,Juanita87722370,1
DemocratFed,Just4TheCause,1
DemocratFed,LeahDurantLaw,1
DemocratFed,Lex55747486,1
DemocratFed,LotusOak2,1
DemocratFed,MarkVaccines,1
DemocratFed,Marzo_luna_,1
DemocratFed,MI4VaxChoice,1
DemocratFed,nocompulsoryvac,1
DemocratFed,Novaccineforce,1
DemocratFed,Nurse4freedom,1
DemocratFed,picphysicians,1
DemocratFed,PlumRemson,1
DemocratFed,RebeccaChandle1,1
DemocratFed,Rebekah60291919,1
DemocratFed,RJM20,1
DemocratFed,RobertKennedyJr,1
DemocratFed,SadakaAssoc,1
DemocratFed,sallyKP,1
DemocratFed,stevescrutton,1
DemocratFed,stopvaccinating,1
DemocratFed,TexasMFA,1
DemocratFed,TN4VaxChoice,1
DemocratFed,truthlovingdr,1
DemocratFed,US4MF,1
DemocratFed,vaccinepapers,1
DemocratFed,VaccineReaction,1
DemocratFed,vaxreactions,1
DemocratFed,VialNews,1
DemocratFed,waynerohde,1
DemocratFed,weaponizedword1,1
DemocratFed,yesmaam74,1
DrKND,1pissedoffmom1,1
DrKND,Alec_Zeck,1
DrKND,AliBeckZeck,1
DrKND,and_kell,1
DrKND,avoiceforchoice,1
DrKND,VACTRUTH,1
DrKND,BardsFM,1
DrKND,Believe_Mothers,1
DrKND,BusyDrT,1
DrKND,CaliVaxChoice,1
DrKND,CasparKashkin,1
DrKND,ceestave,1
DrKND,Chena_Punim,1
DrKND,chris_moyler,1
DrKND,circleofmamas,1
DrKND,Crazymothers1,1
DrKND,dad_liams,1
DrKND,davebrooker322,1
DrKND,debnantz,1
DrKND,delbigtree,1
DrKND,DemocratFed,1
DrKND,DrTessaT,1
DrKND,EVaccines,1
DrKND,HFIdaho,1
DrKND,Hollysstory1,1
DrKND,HPVSideEffects,1
DrKND,ICANdecide,1
DrKND,InsideVaccines,1
DrKND,JeffereyJaxen,1
DrKND,Juanita87722370,1
DrKND,Just4TheCause,1
DrKND,LeahDurantLaw,1
DrKND,Lex55747486,1
DrKND,MaineVaxChoice,1
DrKND,MarkVaccines,1
DrKND,Marzo_luna_,1
DrKND,MI4VaxChoice,1
DrKND,nocompulsoryvac,1
DrKND,Nurse4freedom,1
DrKND,Pamira_Bezmen,1
DrKND,picphysicians,1
DrKND,PlumRemson,1
DrKND,RebeccaChandle1,1
DrKND,VaccineResist,1
DrKND,RJM20,1
DrKND,RobertKennedyJr,1
DrKND,SadakaAssoc,1
DrKND,sallyKP,1
DrKND,science_cited,1
DrKND,stevescrutton,1
DrKND,tabbyday,1
DrKND,truthlovingdr,1
DrKND,truthvaxwarrior,1
DrKND,US4MF,1
DrKND,vaxstudy,1
DrKND,VialNews,1
DrKND,weaponizedword1,1
DrTessaT,1pissedoffmom1,1
DrTessaT,Alec_Zeck,1
DrTessaT,AliBeckZeck,1
DrTessaT,and_kell,1
DrTessaT,avoiceforchoice,1
DrTessaT,Believe_Mothers,1
DrTessaT,BusyDrT,1
DrTessaT,CaliVaxChoice,1
DrTessaT,Chena_Punim,1
DrTessaT,chris_moyler,1
DrTessaT,davebrooker322,1
DrTessaT,debnantz,1
DrTessaT,delbigtree,1
DrTessaT,DemocratFed,1
DrTessaT,DrKND,1
DrTessaT,EVaccines,1
DrTessaT,HFIdaho,1
DrTessaT,Hollysstory1,1
DrTessaT,ICANdecide,1
DrTessaT,InsideVaccines,1
DrTessaT,JeffereyJaxen,1
DrTessaT,Juanita87722370,1
DrTessaT,learntherisk,1
DrTessaT,Lex55747486,1
DrTessaT,MaineVaxChoice,1
DrTessaT,MarkVaccines,1
DrTessaT,Marzo_luna_,1
DrTessaT,MI4VaxChoice,1
DrTessaT,nocompulsoryvac,1
DrTessaT,Nurse4freedom,1
DrTessaT,Pamira_Bezmen,1
DrTessaT,picphysicians,1
DrTessaT,PlumRemson,1
DrTessaT,Rebekah60291919,1
DrTessaT,RJM20,1
DrTessaT,RobertKennedyJr,1
DrTessaT,SadakaAssoc,1
DrTessaT,sallyKP,1
DrTessaT,science_cited,1
DrTessaT,SNCCLA,1
DrTessaT,stopvaccinating,1
DrTessaT,TN4VaxChoice,1
DrTessaT,truthlovingdr,1
DrTessaT,truthvaxwarrior,1
DrTessaT,US4MF,1
DrTessaT,vaccinepapers,1
DrTessaT,WakeTheFlockUp6,1
DrTessaT,weaponizedword1,1
EpigeneticWhisp,avoiceforchoice,1
EpigeneticWhisp,Believe_Mothers,1
EpigeneticWhisp,BusyDrT,1
EpigeneticWhisp,CasparKashkin,1
EpigeneticWhisp,davebrooker322,1
EpigeneticWhisp,debnantz,1
EpigeneticWhisp,flick4freedom,1
EpigeneticWhisp,GAVaccineChoice,1
EpigeneticWhisp,HFIdaho,1
EpigeneticWhisp,ICANdecide,1
EpigeneticWhisp,InsideVaccines,1
EpigeneticWhisp,MI4VaxChoice,1
EpigeneticWhisp,nocompulsoryvac,1
EpigeneticWhisp,Nurse4freedom,1
EpigeneticWhisp,RobertKennedyJr,1
EpigeneticWhisp,stevescrutton,1
EpigeneticWhisp,TN4VaxChoice,1
EpigeneticWhisp,truthlovingdr,1
EpigeneticWhisp,truthvaxwarrior,1
EpigeneticWhisp,uTobian,1
EpigeneticWhisp,vaccinationmyth,1
EpigeneticWhisp,VaccineInjury,1
EpigeneticWhisp,vaccinepapers,1
EpigeneticWhisp,VaccineReaction,1
EpigeneticWhisp,vaxreactions,1
EpigeneticWhisp,VialNews,1
EpigeneticWhisp,WakeTheFlockUp6,1
EpigeneticWhisp,waynerohde,1
EVaccines,1pissedoffmom1,1
EVaccines,Believe_Mothers,1
EVaccines,BusyDrT,1
EVaccines,CaliVaxChoice,1
EVaccines,Chena_Punim,1
EVaccines,debnantz,1
EVaccines,delbigtree,1
EVaccines,HFIdaho,1
EVaccines,Juanita87722370,1
EVaccines,Just4TheCause,1
EVaccines,Lex55747486,1
EVaccines,MarkVaccines,1
EVaccines,Marzo_luna_,1
EVaccines,PlumRemson,1
EVaccines,REGRET_ie,1
EVaccines,RJM20,1
EVaccines,sallyKP,1
EVaccines,TeddyFreddy11,1
EVaccines,US4MF,1
EVaccines,weaponizedword1,1
exvaxxxer,avoiceforchoice,1
exvaxxxer,Believe_Mothers,1
exvaxxxer,Chena_Punim,1
exvaxxxer,davebrooker322,1
exvaxxxer,debnantz,1
exvaxxxer,delbigtree,1
exvaxxxer,DemocratFed,1
exvaxxxer,DrTessaT,1
exvaxxxer,HFIdaho,1
exvaxxxer,HPVSideEffects,1
exvaxxxer,ICANdecide,1
exvaxxxer,InsideVaccines,1
exvaxxxer,Just4TheCause,1
exvaxxxer,justiceforevee,1
exvaxxxer,LeahDurantLaw,1
exvaxxxer,MaineVaxChoice,1
exvaxxxer,MarkVaccines,1
exvaxxxer,MI4VaxChoice,1
exvaxxxer,Novaccineforce,1
exvaxxxer,Nurse4freedom,1
exvaxxxer,picphysicians,1
exvaxxxer,PlumRemson,1
exvaxxxer,RJM20,1
exvaxxxer,RobertKennedyJr,1
exvaxxxer,SadakaAssoc,1
exvaxxxer,science_cited,1
exvaxxxer,UnitedForChoice,1
exvaxxxer,US4MF,1
exvaxxxer,vaccinepapers,1
exvaxxxer,vaxreactions,1
exvaxxxer,VialNews,1
exvaxxxer,WakeTheFlockUp6,1
exvaxxxer,waynerohde,1
flick4freedom,avoiceforchoice,1
flick4freedom,Believe_Mothers,1
flick4freedom,BusyDrT,1
flick4freedom,CasparKashkin,1
flick4freedom,Chena_Punim,1
flick4freedom,davebrooker322,1
flick4freedom,debnantz,1
flick4freedom,delbigtree,1
flick4freedom,HFIdaho,1
flick4freedom,HPVSideEffects,1
flick4freedom,InsideVaccines,1
flick4freedom,Just4TheCause,1
flick4freedom,LeahDurantLaw,1
flick4freedom,LotusOak2,1
flick4freedom,MaryamHenein,1
flick4freedom,MelissaRaeToro1,1
flick4freedom,Novaccineforce,1
flick4freedom,Nurse4freedom,1
flick4freedom,PlumRemson,1
flick4freedom,RJM20,1
flick4freedom,RobertKennedyJr,1
flick4freedom,TexasMFA,1
flick4freedom,TTAVOfficial,1
flick4freedom,US4MF,1
flick4freedom,vaxreactions,1
flick4freedom,WakeTheFlockUp6,1
flick4freedom,waynerohde,1
flick4freedom,weaponizedword1,1
flick4freedom,NVICLoeDown,1
GAVaccineChoice,ChildrensHD,1
GAVaccineChoice,med1cinewoman,1
GAVaccineChoice,nocompulsoryvac,1
GAVaccineChoice,Novaccineforce,1
GAVaccineChoice,TeddyFreddy11,1
GAVaccineChoice,TN4VaxChoice,1
GAVaccineChoice,truthlovingdr,1
GAVaccineChoice,vaccinationmyth,1
HealthyNews2day,and_kell,1
HealthyNews2day,avoiceforchoice,1
HealthyNews2day,Believe_Mothers,1
HealthyNews2day,BusyDrT,1
HealthyNews2day,Chena_Punim,1
HealthyNews2day,circleofmamas,1
HealthyNews2day,davebrooker322,1
HealthyNews2day,debnantz,1
HealthyNews2day,flick4freedom,1
HealthyNews2day,HFIdaho,1
HealthyNews2day,ICANdecide,1
HealthyNews2day,InsideVaccines,1
HealthyNews2day,Juanita87722370,1
HealthyNews2day,LeahDurantLaw,1
HealthyNews2day,LotusOak2,1
HealthyNews2day,MaryamHenein,1
HealthyNews2day,MelissaRaeToro1,1
HealthyNews2day,MI4VaxChoice,1
HealthyNews2day,nocompulsoryvac,1
HealthyNews2day,Novaccineforce,1
HealthyNews2day,Nurse4freedom,1
HealthyNews2day,picphysicians,1
HealthyNews2day,PlumRemson,1
HealthyNews2day,REGRET_ie,1
HealthyNews2day,RJM20,1
HealthyNews2day,RobertKennedyJr,1
HealthyNews2day,science_cited,1
HealthyNews2day,TexasMFA,1
HealthyNews2day,TN4VaxChoice,1
HealthyNews2day,truthlovingdr,1
HealthyNews2day,TTAVOfficial,1
HealthyNews2day,VaccineReaction,1
HealthyNews2day,vaxreactions,1
HealthyNews2day,VialNews,1
HealthyNews2day,WakeTheFlockUp6,1
HealthyNews2day,waynerohde,1
HealthyNews2day,weaponizedword1,1
HFIdaho,Believe_Mothers,1
HFIdaho,Chena_Punim,1
HFIdaho,debnantz,1
HFIdaho,HPVSideEffects,1
HFIdaho,InsideVaccines,1
HFIdaho,Nurse4freedom,1
HFIdaho,picphysicians,1
HFIdaho,RJM20,1
HFIdaho,RobertKennedyJr,1
HFIdaho,VialNews,1
HFIdaho,WakeTheFlockUp6,1
HFIdaho,weaponizedword1,1
HFIdaho,NVICLoeDown,1
HighWireTalk,1pissedoffmom1,1
HighWireTalk,Lex55747486,1
HighWireTalk,MI4VaxChoice,1
HighWireTalk,REGRET_ie,1
HighWireTalk,RJM20,1
HighWireTalk,SadakaAssoc,1
HighWireTalk,stopvaccinating,1
HighWireTalk,wontfoolmetwice,1
Hollysstory1,1pissedoffmom1,1
Hollysstory1,BardsFM,1
Hollysstory1,Believe_Mothers,1
Hollysstory1,CaliVaxChoice,1
Hollysstory1,ceestave,1
Hollysstory1,Chena_Punim,1
Hollysstory1,Crazymothers1,1
Hollysstory1,debnantz,1
Hollysstory1,delbigtree,1
Hollysstory1,DemocratFed,1
Hollysstory1,DrKND,1
Hollysstory1,EVaccines,1
Hollysstory1,exvaxxxer,1
Hollysstory1,HFIdaho,1
Hollysstory1,ICANdecide,1
Hollysstory1,Juanita87722370,1
Hollysstory1,Just4TheCause,1
Hollysstory1,LeahDurantLaw,1
Hollysstory1,Lex55747486,1
Hollysstory1,Marzo_luna_,1
Hollysstory1,nocompulsoryvac,1
Hollysstory1,Rebekah60291919,1
Hollysstory1,REGRET_ie,1
Hollysstory1,RitaBrosnan,1
Hollysstory1,RJM20,1
Hollysstory1,SadakaAssoc,1
Hollysstory1,sallyKP,1
Hollysstory1,stevescrutton,1
Hollysstory1,tabbyday,1
Hollysstory1,truthlovingdr,1
Hollysstory1,US4MF,1
Hollysstory1,vaxreactions,1
Hollysstory1,vaxstudy,1
Hollysstory1,weaponizedword1,1
Hollysstory1,wontfoolmetwice,1
HPVSideEffects,Believe_Mothers,1
HPVSideEffects,Chena_Punim,1
HPVSideEffects,debnantz,1
HPVSideEffects,flick4freedom,1
HPVSideEffects,HFIdaho,1
HPVSideEffects,LotusOak2,1
HPVSideEffects,Nurse4freedom,1
HPVSideEffects,picphysicians,1
HPVSideEffects,VaccineInjury,1
ICANdecide,1pissedoffmom1,1
ICANdecide,Alec_Zeck,1
ICANdecide,and_kell,1
ICANdecide,avoiceforchoice,1
ICANdecide,BardsFM,1
ICANdecide,Believe_Mothers,1
ICANdecide,BusyDrT,1
ICANdecide,CasparKashkin,1
ICANdecide,Chena_Punim,1
ICANdecide,ChildrensHD,1
ICANdecide,chris_moyler,1
ICANdecide,circleofmamas,1
ICANdecide,debnantz,1
ICANdecide,delbigtree,1
ICANdecide,DemocratFed,1
ICANdecide,DrTessaT,1
ICANdecide,EpigeneticWhisp,1
ICANdecide,flick4freedom,1
ICANdecide,HealthyNews2day,1
ICANdecide,HFIdaho,1
ICANdecide,Hollysstory1,1
ICANdecide,HPVSideEffects,1
ICANdecide,InsideVaccines,1
ICANdecide,Juanita87722370,1
ICANdecide,Just4TheCause,1
ICANdecide,kuriousmind93,1
ICANdecide,LeahDurantLaw,1
ICANdecide,Lex55747486,1
ICANdecide,MarkVaccines,1
ICANdecide,MelissaRaeToro1,1
ICANdecide,MI4VaxChoice,1
ICANdecide,Novaccineforce,1
ICANdecide,Nurse4freedom,1
ICANdecide,picphysicians,1
ICANdecide,PlumRemson,1
ICANdecide,RebeccaChandle1,1
ICANdecide,Rebekah60291919,1
ICANdecide,RJM20,1
ICANdecide,RobertKennedyJr,1
ICANdecide,sallyKP,1
ICANdecide,science_cited,1
ICANdecide,stevescrutton,1
ICANdecide,TeddyFreddy11,1
ICANdecide,TexasMFA,1
ICANdecide,truthlovingdr,1
ICANdecide,US4MF,1
ICANdecide,uTobian,1
ICANdecide,vaccinationmyth,1
ICANdecide,VaccineInjury,1
ICANdecide,VaccineReaction,1
ICANdecide,vaxreactions,1
ICANdecide,vaxstudy,1
ICANdecide,VialNews,1
ICANdecide,weaponizedword1,1
ICANdecide,yattypat,1
ICANdecide,yesmaam74,1
InsideVaccines,avoiceforchoice,1
InsideVaccines,BusyDrT,1
InsideVaccines,CasparKashkin,1
InsideVaccines,Chena_Punim,1
InsideVaccines,davebrooker322,1
InsideVaccines,debnantz,1
InsideVaccines,delbigtree,1
InsideVaccines,DemocratFed,1
InsideVaccines,EpigeneticWhisp,1
InsideVaccines,GAVaccineChoice,1
InsideVaccines,HFIdaho,1
InsideVaccines,HPVSideEffects,1
InsideVaccines,ICANdecide,1
InsideVaccines,MelissaRaeToro1,1
InsideVaccines,Novaccineforce,1
InsideVaccines,Nurse4freedom,1
InsideVaccines,REGRET_ie,1
InsideVaccines,RJM20,1
InsideVaccines,RobertKennedyJr,1
InsideVaccines,TeddyFreddy11,1
InsideVaccines,truthvaxwarrior,1
InsideVaccines,US4MF,1
InsideVaccines,VaccineReaction,1
InsideVaccines,vaxreactions,1
InsideVaccines,vaxstudy,1
InsideVaccines,WakeTheFlockUp6,1
InsideVaccines,waynerohde,1
InsideVaccines,weaponizedword1,1
InsideVaccines,NVICLoeDown,1
JeffereyJaxen,1pissedoffmom1,1
JeffereyJaxen,Alec_Zeck,1
JeffereyJaxen,AliBeckZeck,1
JeffereyJaxen,and_kell,1
JeffereyJaxen,avoiceforchoice,1
JeffereyJaxen,BardsFM,1
JeffereyJaxen,Believe_Mothers,1
JeffereyJaxen,BusyDrT,1
JeffereyJaxen,CaliVaxChoice,1
JeffereyJaxen,CasparKashkin,1
JeffereyJaxen,ceestave,1
JeffereyJaxen,Chena_Punim,1
JeffereyJaxen,chris_moyler,1
JeffereyJaxen,circleofmamas,1
JeffereyJaxen,Crazymothers1,1
JeffereyJaxen,davebrooker322,1
JeffereyJaxen,debnantz,1
JeffereyJaxen,delbigtree,1
JeffereyJaxen,DemocratFed,1
JeffereyJaxen,DrKND,1
JeffereyJaxen,DrTessaT,1
JeffereyJaxen,EVaccines,1
JeffereyJaxen,exvaxxxer,1
JeffereyJaxen,HFIdaho,1
JeffereyJaxen,Hollysstory1,1
JeffereyJaxen,HPVSideEffects,1
JeffereyJaxen,ICANdecide,1
JeffereyJaxen,InsideVaccines,1
JeffereyJaxen,Juanita87722370,1
JeffereyJaxen,Just4TheCause,1
JeffereyJaxen,justiceforevee,1
JeffereyJaxen,LeahDurantLaw,1
JeffereyJaxen,learntherisk,1
JeffereyJaxen,Lex55747486,1
JeffereyJaxen,MaineVaxChoice,1
JeffereyJaxen,MarkVaccines,1
JeffereyJaxen,Marzo_luna_,1
JeffereyJaxen,MI4VaxChoice,1
JeffereyJaxen,nocompulsoryvac,1
JeffereyJaxen,Nurse4freedom,1
JeffereyJaxen,picphysicians,1
JeffereyJaxen,PlumRemson,1
JeffereyJaxen,Rebekah60291919,1
JeffereyJaxen,RitaBrosnan,1
JeffereyJaxen,RJM20,1
JeffereyJaxen,RobertKennedyJr,1
JeffereyJaxen,SadakaAssoc,1
JeffereyJaxen,sallyKP,1
JeffereyJaxen,science_cited,1
JeffereyJaxen,stevescrutton,1
JeffereyJaxen,stopvaccinating,1
JeffereyJaxen,tabbyday,1
JeffereyJaxen,TexasMFA,1
JeffereyJaxen,TN4VaxChoice,1
JeffereyJaxen,truthlovingdr,1
JeffereyJaxen,UnitedForChoice,1
JeffereyJaxen,US4MF,1
JeffereyJaxen,vaccinepapers,1
JeffereyJaxen,VaccineReaction,1
JeffereyJaxen,vaxstudy,1
JeffereyJaxen,vaxxedthemovie,1
JeffereyJaxen,VialNews,1
JeffereyJaxen,waynerohde,1
JeffereyJaxen,weaponizedword1,1
JeffereyJaxen,wontfoolmetwice,1
JeffereyJaxen,yesmaam74,1
Juanita87722370,and_kell,1
Juanita87722370,Believe_Mothers,1
Juanita87722370,BusyDrT,1
Juanita87722370,CasparKashkin,1
Juanita87722370,Chena_Punim,1
Juanita87722370,davebrooker322,1
Juanita87722370,debnantz,1
Juanita87722370,DemocratFed,1
Juanita87722370,DrKND,1
Juanita87722370,DrTessaT,1
Juanita87722370,GAVaccineChoice,1
Juanita87722370,HFIdaho,1
Juanita87722370,HPVSideEffects,1
Juanita87722370,ICANdecide,1
Juanita87722370,InsideVaccines,1
Juanita87722370,MarkVaccines,1
Juanita87722370,Marzo_luna_,1
Juanita87722370,MI4VaxChoice,1
Juanita87722370,Novaccineforce,1
Juanita87722370,Nurse4freedom,1
Juanita87722370,picphysicians,1
Juanita87722370,RJM20,1
Juanita87722370,RobertKennedyJr,1
Juanita87722370,sallyKP,1
Juanita87722370,stevescrutton,1
Juanita87722370,tabbyday,1
Juanita87722370,truthlovingdr,1
Juanita87722370,US4MF,1
Juanita87722370,uTobian,1
Juanita87722370,vaccinepapers,1
Juanita87722370,VaccineReaction,1
Juanita87722370,vaxreactions,1
Juanita87722370,WakeTheFlockUp6,1
Juanita87722370,weaponizedword1,1
Just4TheCause,1pissedoffmom1,1
Just4TheCause,and_kell,1
Just4TheCause,avoiceforchoice,1
Just4TheCause,BardsFM,1
Just4TheCause,Believe_Mothers,1
Just4TheCause,BusyDrT,1
Just4TheCause,CaliVaxChoice,1
Just4TheCause,ceestave,1
Just4TheCause,Chena_Punim,1
Just4TheCause,childrensmarch4,1
Just4TheCause,chris_moyler,1
Just4TheCause,Crazymothers1,1
Just4TheCause,davebrooker322,1
Just4TheCause,debnantz,1
Just4TheCause,delbigtree,1
Just4TheCause,DemocratFed,1
Just4TheCause,DrKND,1
Just4TheCause,DrTessaT,1
Just4TheCause,EVaccines,1
Just4TheCause,flick4freedom,1
Just4TheCause,HFIdaho,1
Just4TheCause,Hollysstory1,1
Just4TheCause,HPVSideEffects,1
Just4TheCause,ICANdecide,1
Just4TheCause,InsideVaccines,1
Just4TheCause,JeffereyJaxen,1
Just4TheCause,learntherisk,1
Just4TheCause,Lex55747486,1
Just4TheCause,MaineVaxChoice,1
Just4TheCause,MarkVaccines,1
Just4TheCause,MaryamHenein,1
Just4TheCause,Marzo_luna_,1
Just4TheCause,MI4VaxChoice,1
Just4TheCause,nocompulsoryvac,1
Just4TheCause,Nurse4freedom,1
Just4TheCause,Pamira_Bezmen,1
Just4TheCause,picphysicians,1
Just4TheCause,PlumRemson,1
Just4TheCause,Rebekah60291919,1
Just4TheCause,RitaBrosnan,1
Just4TheCause,RJM20,1
Just4TheCause,SadakaAssoc,1
Just4TheCause,sallyKP,1
Just4TheCause,science_cited,1
Just4TheCause,stevescrutton,1
Just4TheCause,tabbyday,1
Just4TheCause,TeddyFreddy11,1
Just4TheCause,TN4VaxChoice,1
Just4TheCause,truthlovingdr,1
Just4TheCause,UnitedForChoice,1
Just4TheCause,US4MF,1
Just4TheCause,vaccinepapers,1
Just4TheCause,vaxreactions,1
Just4TheCause,WakeTheFlockUp6,1
Just4TheCause,weaponizedword1,1
Just4TheCause,yattypat,1
Just4TheCause,yesmaam74,1
justiceforevee,avoiceforchoice,1
justiceforevee,Believe_Mothers,1
justiceforevee,CasparKashkin,1
justiceforevee,Chena_Punim,1
justiceforevee,circleofmamas,1
justiceforevee,davebrooker322,1
justiceforevee,debnantz,1
justiceforevee,delbigtree,1
justiceforevee,DemocratFed,1
justiceforevee,DrKND,1
justiceforevee,HealthyNews2day,1
justiceforevee,HFIdaho,1
justiceforevee,HPVSideEffects,1
justiceforevee,ICANdecide,1
justiceforevee,InsideVaccines,1
justiceforevee,Just4TheCause,1
justiceforevee,LeahDurantLaw,1
justiceforevee,Lex55747486,1
justiceforevee,LotusOak2,1
justiceforevee,MarkVaccines,1
justiceforevee,Novaccineforce,1
justiceforevee,picphysicians,1
justiceforevee,PlumRemson,1
justiceforevee,REGRET_ie,1
justiceforevee,RJM20,1
justiceforevee,RobertKennedyJr,1
justiceforevee,SadakaAssoc,1
justiceforevee,science_cited,1
justiceforevee,stevescrutton,1
justiceforevee,US4MF,1
justiceforevee,vaccinationmyth,1
justiceforevee,vaxreactions,1
justiceforevee,VialNews,1
justiceforevee,waynerohde,1
justiceforevee,weaponizedword1,1
justiceforevee,NVICLoeDown,1
kuriousmind93,ICANdecide,1
kuriousmind93,Novaccineforce,1
LeahDurantLaw,Believe_Mothers,1
LeahDurantLaw,BusyDrT,1
LeahDurantLaw,Chena_Punim,1
LeahDurantLaw,davebrooker322,1
LeahDurantLaw,debnantz,1
LeahDurantLaw,DemocratFed,1
LeahDurantLaw,EpigeneticWhisp,1
LeahDurantLaw,HFIdaho,1
LeahDurantLaw,ICANdecide,1
LeahDurantLaw,InsideVaccines,1
LeahDurantLaw,Juanita87722370,1
LeahDurantLaw,LotusOak2,1
LeahDurantLaw,MaineVaxChoice,1
LeahDurantLaw,MaryamHenein,1
LeahDurantLaw,MelissaRaeToro1,1
LeahDurantLaw,MI4VaxChoice,1
LeahDurantLaw,nocompulsoryvac,1
LeahDurantLaw,Novaccineforce,1
LeahDurantLaw,Nurse4freedom,1
LeahDurantLaw,PlumRemson,1
LeahDurantLaw,RebeccaChandle1,1
LeahDurantLaw,science_cited,1
LeahDurantLaw,TexasMFA,1
LeahDurantLaw,TN4VaxChoice,1
LeahDurantLaw,truthlovingdr,1
LeahDurantLaw,TTAVOfficial,1
LeahDurantLaw,uTobian,1
LeahDurantLaw,VaccineReaction,1
LeahDurantLaw,vaxreactions,1
LeahDurantLaw,VialNews,1
LeahDurantLaw,waynerohde,1
LeahDurantLaw,weaponizedword1,1
learntherisk,1pissedoffmom1,1
learntherisk,AliBeckZeck,1
learntherisk,and_kell,1
learntherisk,avoiceforchoice,1
learntherisk,BardsFM,1
learntherisk,Believe_Mothers,1
learntherisk,BusyDrT,1
learntherisk,CasparKashkin,1
learntherisk,ceestave,1
learntherisk,Chena_Punim,1
learntherisk,chris_moyler,1
learntherisk,circleofmamas,1
learntherisk,Crazymothers1,1
learntherisk,davebrooker322,1
learntherisk,debnantz,1
learntherisk,delbigtree,1
learntherisk,DemocratFed,1
learntherisk,DrKND,1
learntherisk,DrTessaT,1
learntherisk,EVaccines,1
learntherisk,exvaxxxer,1
learntherisk,flick4freedom,1
learntherisk,HFIdaho,1
learntherisk,HighWireTalk,1
learntherisk,Hollysstory1,1
learntherisk,HPVSideEffects,1
learntherisk,ICANdecide,1
learntherisk,InsideVaccines,1
learntherisk,JeffereyJaxen,1
learntherisk,Juanita87722370,1
learntherisk,Just4TheCause,1
learntherisk,justiceforevee,1
learntherisk,LeahDurantLaw,1
learntherisk,Lex55747486,1
learntherisk,MaineVaxChoice,1
learntherisk,MarkVaccines,1
learntherisk,Marzo_luna_,1
learntherisk,melishadooley,1
learntherisk,MelissaRaeToro1,1
learntherisk,MI4VaxChoice,1
learntherisk,nocompulsoryvac,1
learntherisk,Novaccineforce,1
learntherisk,Nurse4freedom,1
learntherisk,Pamira_Bezmen,1
learntherisk,picphysicians,1
learntherisk,PlumRemson,1
learntherisk,Rebekah60291919,1
learntherisk,RJM20,1
learntherisk,RobertKennedyJr,1
learntherisk,SadakaAssoc,1
learntherisk,sallyKP,1
learntherisk,science_cited,1
learntherisk,stevescrutton,1
learntherisk,stopvaccinating,1
learntherisk,TN4VaxChoice,1
learntherisk,truthlovingdr,1
learntherisk,TTAVOfficial,1
learntherisk,UnitedForChoice,1
learntherisk,US4MF,1
learntherisk,uTobian,1
learntherisk,vaccinepapers,1
learntherisk,VaccineReaction,1
learntherisk,vaxreactions,1
learntherisk,VialNews,1
learntherisk,WakeTheFlockUp6,1
learntherisk,waynerohde,1
learntherisk,weaponizedword1,1
learntherisk,wontfoolmetwice,1
learntherisk,yattypat,1
learntherisk,yesmaam74,1
Lex55747486,Alec_Zeck,1
LotusOak2,avoiceforchoice,1
LotusOak2,CasparKashkin,1
LotusOak2,Chena_Punim,1
LotusOak2,davebrooker322,1
LotusOak2,InsideVaccines,1
LotusOak2,MI4VaxChoice,1
LotusOak2,TexasMFA,1
LotusOak2,vaccinationmyth,1
LotusOak2,VaccineReaction,1
LotusOak2,WakeTheFlockUp6,1
MaineVaxChoice,1pissedoffmom1,1
MaineVaxChoice,and_kell,1
MaineVaxChoice,avoiceforchoice,1
MaineVaxChoice,Believe_Mothers,1
MaineVaxChoice,BusyDrT,1
MaineVaxChoice,CasparKashkin,1
MaineVaxChoice,ceestave,1
MaineVaxChoice,Chena_Punim,1
MaineVaxChoice,ChildrensHD,1
MaineVaxChoice,chris_moyler,1
MaineVaxChoice,Crazymothers1,1
MaineVaxChoice,davebrooker322,1
MaineVaxChoice,debnantz,1
MaineVaxChoice,delbigtree,1
MaineVaxChoice,DemocratFed,1
MaineVaxChoice,DrKND,1
MaineVaxChoice,DrTessaT,1
MaineVaxChoice,EpigeneticWhisp,1
MaineVaxChoice,EVaccines,1
MaineVaxChoice,exvaxxxer,1
MaineVaxChoice,flick4freedom,1
MaineVaxChoice,GAVaccineChoice,1
MaineVaxChoice,HealthyNews2day,1
MaineVaxChoice,HFIdaho,1
MaineVaxChoice,HighWireTalk,1
MaineVaxChoice,Hollysstory1,1
MaineVaxChoice,HPVSideEffects,1
MaineVaxChoice,ICANdecide,1
MaineVaxChoice,InsideVaccines,1
MaineVaxChoice,JeffereyJaxen,1
MaineVaxChoice,Juanita87722370,1
MaineVaxChoice,Just4TheCause,1
MaineVaxChoice,kuriousmind93,1
MaineVaxChoice,LeahDurantLaw,1
MaineVaxChoice,learntherisk,1
MaineVaxChoice,Lex55747486,1
MaineVaxChoice,LotusOak2,1
MaineVaxChoice,MarkVaccines,1
MaineVaxChoice,MaryamHenein,1
MaineVaxChoice,Marzo_luna_,1
MaineVaxChoice,med1cinewoman,1
MaineVaxChoice,MelissaRaeToro1,1
